	0.0003523312625475228
L3D1L10	2.262106571671615e-06
K4L1D1	4.5402656373127067e-07
L4S1L7	2.222740826633326e-06
L2D3W7	2.2360399390029583e-06
W4D3K3	1.729668860453828e-06
dD3K3	1.8633010523294025e-06
W4D1K3	1.3775174474075343e-06
D1K4D2	2.143144752990269e-06
W4K4D3	2.2767647187722786e-06
L7D2L3	2.0736389945661883e-06
L1D2L9	2.1452870341490005e-06
D7S1D3	1.9558680494456154e-06
W9S1L2	1.5287964414362734e-06
L2D2L9	2.1771986699587225e-06
D2K3L2	1.7996103797024929e-06
D5S1W4	1.7292316818385424e-06
L1D5K3	1.6551431677857681e-06
L5S1D5	2.0025563452849864e-06
L1D2K4	1.0251602528343583e-06
L3D5d	2.182744521926146e-06
D4W4S1	1.3912353892214805e-06
D3L6D2	2.1905023149751612e-06
K4D1L1	1.0685217677692752e-06
L2K3D6	2.2238020947392573e-06
L7D4S1	1.669553144402965e-06
L6S2D1	1.5012506924907988e-06
L6dL1	2.0659050092915155e-06
D2W7D3	2.171321238405837e-06
S1L7D1	1.8618320008977373e-06
S1L4S1	2.415234450534989e-07
dD2K3	1.5348736801928342e-06
W7K3D3	2.175398518646225e-06
W4S2D1	1.33811648694438e-06
K3L2D2	1.8910980622344042e-06
W8D2L3	2.0351172756647467e-06
L10S1W4	1.6346278939159423e-06
L3D2K4	1.8532250292426455e-06
L2D3L7	2.1513093026406514e-06
D2L3D5	1.9898899875536635e-06
S1W6D3	1.759852240772566e-06
K3L1D3	1.7551579351643074e-06
L1K3L5	1.8350525408889092e-06
W4D7L1	2.0394958881265662e-06
D5L2D4	2.0056539143881444e-06
W7D4L3	2.073128987605242e-06
D1W8D2	2.075844985834216e-06
L2S1L10	2.1046904714473975e-06
L4D2W6	1.881388055105144e-06
L5S1L7	2.096699306303699e-06
L1W6D1	1.9979964000370677e-06
L1D4W5	2.1119599258895642e-06
K3K3D1	1.8348126699588238e-06
L1D5S2	2.0366138093046444e-06
D5dL3	2.1118915205016936e-06
L1K3W4	1.6581792570883177e-06
L6D1W6	1.9595965211146512e-06
W7S1L5	1.861532417353605e-06
W5S1L8	2.074610388093262e-06
L4K4D3	2.1143897093110354e-06
L3S1K4	1.3914598328597502e-06
L1K4d	2.054101626560814e-06
D4S1L6	2.0172542201863795e-06
S1dD1	1.3394285188787937e-06
L7K3D2	2.101331791986114e-06
D1L6S1	7.535337670423031e-07
D9L1D2	2.035525998351151e-06
L4D1W7	2.0176759062998774e-06
L1D2S2	1.235362870759118e-06
L3D4W5	2.058845124456383e-06
L2D4W6	2.039607103111711e-06
L1dL4	1.8502928010943088e-06
D2W5S1	1.326364025171938e-06
D2W6D4	1.9696747837677313e-06
D2S1L4	1.1822243297962763e-06
W7S1L6	1.9814590940738656e-06
L2S2D3	1.5377273938447378e-06
D3L5D1	1.9444276359364423e-06
D1K3L2	6.037685120482661e-07
L2K3W4	1.7311439971978083e-06
K4K4K4	2.0151265008684044e-06
D1L6d	1.9011144489626798e-06
L3D3L7	2.025207574082682e-06
D6L3S1	1.20148811972663e-06
D1L9D3	1.9677220131651604e-06
L9D2L1	1.7521432031757054e-06
L6S2D3	1.4672629528248271e-06
W7S1D5	1.9154389021805084e-06
L6dL2	1.917336556288548e-06
D4L4D3	1.9304700761333525e-06
D8L1D3	1.949910557989741e-06
L9D3L2	1.9048084501677563e-06
D3L3S2	1.65516977526099e-06
L8D4L1	1.8320946177655525e-06
D2L7D1	1.890138409461855e-06
D2dS2	1.9127741550589447e-06
S1L6D1	1.5289114552807885e-06
D2L2D7	1.9297664220016302e-06
D4W4D1	1.8505485265561315e-06
W5D1S3	1.925598056338413e-06
W6D2W5	1.8098897312188288e-06
L6S1L7	1.937681137275044e-06
W7S1L4	1.5633744309254347e-06
D2L4S1	8.310074147719067e-07
L1D8L3	1.980582222111364e-06
D4L2S2	1.3467848033183419e-06
L2D8L1	1.929487154902159e-06
L8D3L2	1.8668105484571399e-06
L1K6D1	1.8566430061504513e-06
D7S1D1	1.6460975955978222e-06
W7K3D2	1.972137451405107e-06
W4S1K3	6.001619447158644e-07
W5D2W5	1.8346338631976243e-06
D5S1D3	1.678068426059208e-06
D9L1S1	1.0744633624325458e-06
D1K4K3	8.736352899768175e-07
L1D7W4	1.930075968665702e-06
L8S1W5	1.716792083209023e-06
L6K3D4	1.9179916355952977e-06
W9S1W4	1.5068613640978926e-06
D3S1L7	1.8814856100720245e-06
L3K3D5	1.937755228102283e-06
S3dD4	1.900183178523036e-06
D3L2D5	1.8115061755090863e-06
L1K4S2	1.8160429413711612e-06
L2K3K3	8.211150136826785e-07
L9K3D1	1.8847957138587154e-06
L1K7L2	1.890568566073664e-06
L3K3L1	1.3539986800887563e-06
W4dS2	1.8135832654165628e-06
S1L2D3	7.270006952236567e-07
W8K3D1	1.8757229868072424e-06
L11S1D2	1.8182416034420145e-06
D2S1L6	1.690913894164229e-06
W6D3L4	1.749900168088234e-06
L3D5S2	1.8542788181257071e-06
L1dW4	1.690877362638444e-06
D1W8D3	1.8104571633082556e-06
dS1W6	1.8070342770399767e-06
L6S1D5	1.6955532827624271e-06
D2S1W6	1.469549273936577e-06
L1W7D1	1.8413641740935998e-06
L9D3L3	1.786167465212668e-06
W6D5L1	1.7378690945639533e-06
K4K4D2	1.9007816320287156e-06
D1L8D3	1.8139587345610354e-06
W4L3D3	1.8476805606692296e-06
L11S1L1	9.86859463025816e-07
L7S1W6	1.7604381089557442e-06
L3D2S3	1.7360892891544484e-06
L2dW5	1.745834494044758e-06
L1D4L6	1.8496438344485694e-06
L5S1W7	1.7957531037971428e-06
W7D1L5	1.763105529183709e-06
W6S1L8	1.8216762140972942e-06
L11D3S1	1.337837576802721e-06
L3D6S1	1.70582650275238e-06
L5D1K3	1.2356923081613942e-06
K3S1D2	1.20123300832226e-06
D4dD1	1.7903311354889773e-06
L9D2S1	1.236755673225633e-06
L1S3D3	1.5724858489596903e-06
W4D3L6	1.7700628665899815e-06
D9L1D3	1.76122873166712e-06
W5D5L1	1.7200731501936396e-06
W7D2W4	1.6120590471423263e-06
dD2S3	1.6877333794440916e-06
L2D4L6	1.7914482300032509e-06
W6S3D3	1.6742433583274404e-06
L4S1W7	1.7296271688928278e-06
L6D3W4	1.6443178194182179e-06
D1L3D7	1.769733845355902e-06
L10D3L2	1.6613100090330005e-06
W4D4S3	1.7213416064794533e-06
D1K4D5	1.5967839828985502e-06
W7K3D4	1.774286166634566e-06
L6S1W7	1.708521651920383e-06
D1S1W9	4.301306915021346e-07
L3D1S3	1.5834581494619687e-06
W7S2D1	1.3273782673276478e-06
L5S2D1	1.2297094441825602e-06
S1L4D1	5.45714500987535e-07
D3L3D5	1.6961523625150356e-06
L7D1W5	1.6767880012874224e-06
D4L1S2	1.2470071433668462e-06
D3L2K3	5.928629478325485e-07
L4D2L6	1.6341267369284376e-06
W8S1W6	1.6614141302369637e-06
W5S1D7	1.7399637675766344e-06
L8D3L3	1.6451044896246995e-06
D3L2D7	1.7002345627062561e-06
W4S1W9	1.6702646175164684e-06
L1D9L3	1.7432600826109176e-06
K3D3S1	8.336241496100174e-07
L4K3L3	1.548947875953391e-06
L5dL3	1.6906940051982844e-06
K5D1L2	1.548029179979123e-06
L2dL5	1.6262049076291345e-06
L2dK3	1.2537448697394936e-06
K4K3D1	1.6249514942943233e-06
L6D1L6	1.6645018883664584e-06
D1W7S1	6.761776171168922e-07
S1D5S1	3.509751531549212e-07
L6D2L4	1.397620191989896e-06
L8D2L3	1.5658587945231633e-06
W5D1W7	1.6911226653889535e-06
L5S2D3	1.324179385030225e-06
S1D4S1	4.1585383272641676e-07
W4L2D1	1.5446820121008083e-06
D9L2D1	1.5314679961664077e-06
L1W5D1	1.6394633779526833e-06
D3K4L1	1.6554627372283028e-06
D1K5D1	9.30146743286498e-07
D3K3D2	1.7008111833755732e-06
W4K3L1	1.1786718831782483e-06
L1W8D1	1.648845211429739e-06
L1D7L4	1.672895799727745e-06
L3K3L3	1.5163692532489446e-06
D4W5D2	1.6621114583522363e-06
L4S2D3	1.2689488611762715e-06
L7D4L2	1.6027837498167796e-06
W5S2D4	1.4814578721828136e-06
L7S2D3	1.2957921415802431e-06
L2D6L4	1.65397825533645e-06
D1L11D1	1.4825657398687707e-06
W5D1L7	1.665955304648696e-06
D6W4D3	1.5944420174107256e-06
L11S1L3	1.3511826560115407e-06
L5K4D1	1.6716084666654797e-06
D7L3S1	1.0269996941544101e-06
S1W4D1	5.440712080908028e-07
L4D3W5	1.5846957237876037e-06
S1K4S1	4.303129221335891e-07
D6L3D4	1.5167240928589176e-06
W5S1W8	1.6270166434405594e-06
dD1L6	1.6447658683485426e-06
L7K3D3	1.6426645450752684e-06
L2K4K3	1.3120731830103841e-06
L4S2D1	9.899022246715365e-07
K3S1D5	7.211302792973772e-07
W6D6L1	1.508976290612839e-06
D6S1W5	1.5064778459719687e-06
D5L3D2	1.6035360865183956e-06
W5D3S3	1.5834418438858828e-06
L3D2L8	1.6113102116702794e-06
D4K3L2	1.5450794897911646e-06
W8D1L4	1.5445605838480984e-06
W4S2D2	1.3515087967036913e-06
D8L2D1	1.4583017528179563e-06
W7S2D4	1.383533632742233e-06
D2W4d	1.521602803233668e-06
L7D3S2	1.5013921877637064e-06
L3D2W8	1.5845379876123081e-06
W4D2L7	1.5719171759679254e-06
D3K3D3	1.6137581451432924e-06
L1D10L1	1.5658830761360952e-06
D1S1L11	5.600658691578957e-07
S1dL1	8.58568576869842e-07
D1K3L3	9.735693411607823e-07
D2S1L7	1.5006024009541565e-06
dW5D3	1.6011055001020705e-06
D4W5D3	1.5699547506081948e-06
W4D6L3	1.5623814206521953e-06
K3D2S1	4.726421039304499e-07
D3W7D3	1.5978095980673515e-06
W6S1D7	1.5931070449300796e-06
L3D4L5	1.5760569750239227e-06
L12S1D1	1.3625263606260819e-06
K3L2D4	1.4890884722750566e-06
D3W7D2	1.593423351040081e-06
D3W6D4	1.5345234764781297e-06
L1K4S3	1.5596085518603776e-06
W8D4L3	1.5428931850368688e-06
L5D1L7	1.5647396202477738e-06
W4dL4	1.5007145774522247e-06
L10D2L1	1.3024165774210104e-06
L1K5L2	1.3560422398364432e-06
L2D4K4	1.494854062660174e-06
L4D4L4	1.510236534856383e-06
W7D1W6	1.498626845349557e-06
W6D1S3	1.513924051893712e-06
L3dK3	1.211375751764835e-06
L2D7W4	1.5632166239149256e-06
L2K4S2	1.5402476595681982e-06
D7L3D2	1.5284296409493744e-06
L6D5L1	1.4105068168354547e-06
L2K4d	1.5481413613571521e-06
D2W5D4	1.540918255191162e-06
L7S2D1	1.1555450870363224e-06
D6L1S2	1.269842543791331e-06
D1L3K3	2.4931894588071976e-07
D1K3K3	2.58360722884744e-07
L7S1L4	1.2584465375114908e-06
D1S2D4	7.583328312914535e-07
S2dD2	1.5090869111973889e-06
D3W5S1	1.217344818521069e-06
L3K3d	1.396584739522102e-06
L1K3K4	1.1238006187077372e-06
W9D1W4	1.4698076150923862e-06
W4D6S1	1.2527661444142575e-06
D3S1W7	1.4785639490897488e-06
W8D3S2	1.4531090437098443e-06
L5D1S3	1.4571240036037028e-06
D6W4D2	1.485176078910264e-06
L4K4D2	1.5508643114466734e-06
D5W4D2	1.4986768164730644e-06
D2W6S1	7.796868367536655e-07
K4K4S2	1.5296800081633017e-06
S1L4D4	1.2511096946021978e-06
L2D5S1	1.2442396756287038e-06
D2L3K3	5.129290360684574e-07
L1D1S3	6.73320501702427e-07
L3dW5	1.4427734976935676e-06
D3dS2	1.4785920286066723e-06
W4D3W7	1.481787062302132e-06
L7S1L5	1.3614136862580663e-06
W8D3W4	1.4250546319573691e-06
ES1K4	3.6106447237447983e-07
dD1S2	1.449606032383574e-06
L8D1L4	1.3947041783725068e-06
S1W5D4	1.3684323980298402e-06
S1L5D3	1.2622891428861063e-06
L2D1W9	1.4283085754573277e-06
W5S1L9	1.4768800735867408e-06
D6S1D4	1.4034452355642034e-06
W4D5L2	1.461324717345351e-06
L2S2D4	1.3711175257521422e-06
L11D1L2	1.4259168822129346e-06
W7D2S2	1.3527895426727008e-06
W7S1L7	1.4457590971274937e-06
W4S3D3	1.3614758053930015e-06
K3D5L1	1.3707014556569729e-06
D3L1K4	7.23011667030239e-07
K3D3L1	1.1661474122641936e-06
W8S2D3	1.1240232963126885e-06
W9D3L1	1.3803013330723781e-06
K3L2D3	1.3443538460113537e-06
L11S1L2	1.0429226413437358e-06
D1W7d	1.331046267737768e-06
D2K3D1	1.2153873694141871e-06
K3L3D3	1.4267712283234205e-06
S1L3d	1.074564352865872e-06
L5D3L4	1.3438701643024214e-06
W8D1S2	1.4055978516038884e-06
S1W8S1	5.982109749866161e-07
W6S1W8	1.4231092633273185e-06
W5S2D1	1.0940972714485842e-06
L8D4S1	1.072388888199688e-06
D3K3D1	1.3588813663995306e-06
S1L3D5	1.1284264622232357e-06
L5D1W7	1.4154214118645713e-06
S3dD3	1.444124453273461e-06
W4D7L2	1.4086274343827426e-06
W6D3S3	1.3477775322638267e-06
D5L1S2	1.1287328748496792e-06
L3D6W4	1.4264800024852733e-06
L1K4D6	1.460061808293404e-06
K4K4S1	1.2758982447393563e-06
L1D4W6	1.4169624321462026e-06
L1D6S3	1.4165094049166204e-06
dK3L1	1.2746431949391148e-06
S1L2D5	9.653037116118162e-07
D7L1S2	1.195427277050154e-06
L5D4W4	1.36584726015974e-06
K4K4L2	1.4245722031645545e-06
L9D2L2	1.3050686151255544e-06
S1dD5	1.1617437556283987e-06
W4D4L5	1.3746748847517738e-06
dD5S1	1.2453760676039803e-06
S1W5D2	1.2909042728305345e-06
D3L2S2	9.781560814065075e-07
dK3D3	1.4007018890763204e-06
L1S3D4	1.312734141658843e-06
S2L3D3	1.0666736891361206e-06
L7S1L6	1.3684058136761018e-06
D4S1L7	1.3869600550600803e-06
W4D1L8	1.3915383558445232e-06
L2D9L1	1.3803404015316845e-06
S1W4D2	9.781761392979406e-07
D1S1D10	9.714699166485078e-07
dK3D1	1.3487876130370742e-06
L1D7K3	1.120204336004217e-06
S1L1d	5.539242385235838e-07
L8S1W6	1.3112452515684889e-06
D5L3D1	1.3067625241083816e-06
L8D1S2	1.3135893385918775e-06
K4D1L2	1.1318958347011822e-06
K4K3L1	1.2282314747912156e-06
ES2D3	7.681096128175654e-07
D6dL2	1.3619123399936459e-06
L7D1L5	1.3059654512537872e-06
L3D2L9	1.3528190467420473e-06
L1D3W8	1.3592573825416967e-06
D1L7d	1.2975002641206274e-06
K3S1D4	1.0979822004811102e-06
L3S1D9	1.3913299510144403e-06
D5dS1	1.225157661794519e-06
L2K4L4	1.3228858201184534e-06
L5D4S2	1.2927691372262138e-06
W4D5S1	1.0706926708810283e-06
W6D2S3	1.2358761430110513e-06
W4D4K3	1.104097688401128e-06
W4K3L2	1.1126013758861427e-06
L3S1W9	1.3297158930703127e-06
D1K4D4	1.3153611484142258e-06
dS1D5	1.197674332587667e-06
D4W6D3	1.2210062820556642e-06
L1D5S1	9.397117123443536e-07
S1W6D4	1.1756821806144438e-06
W6K4D3	1.3633240046363663e-06
W7S1W7	1.2899539601725806e-06
L6S1D6	1.3392728910938712e-06
dS1L5	1.2257568321294494e-06
L1K6L1	1.1785478158427314e-06
L2D6S3	1.3085655256211297e-06
L5K4D3	1.354659944884094e-06
L2D1L11	1.3061643112153752e-06
L6K3L1	1.0121198817122184e-06
L11D3L1	1.220829000406623e-06
L5K4D2	1.3499695299685639e-06
D5W4D3	1.2925241928938175e-06
D2L1K4	2.7932139975647674e-07
W5D3W6	1.262226119893865e-06
W7dL1	1.2332181855889311e-06
D5L1d	1.0518806791746014e-06
D1L7D4	1.2467986464921634e-06
K3D1L4	1.062371261154327e-06
dK3L2	1.2291855994044665e-06
L2K5D1	1.2467965466727411e-06
L3dS3	1.2693607842689975e-06
L2S1K3	3.6117855375904073e-07
D4S1W7	1.273388811208366e-06
L9S1W5	1.166147735211671e-06
L3dL5	1.2305115958317223e-06
D6S1d	1.265951114611466e-06
L1D3S3	1.2033483103743196e-06
L1K3L6	1.2068076602286736e-06
L1D3L8	1.2875631474820645e-06
K4L2D1	9.658060678283673e-07
L2D8L2	1.2856103101499345e-06
D3L6D3	1.2852919823209875e-06
W8S1L5	1.1591740322715078e-06
L3S2D4	1.2025110641495517e-06
D1W7D4	1.2129868454577403e-06
W4D1S3	1.1964228366159502e-06
L3D1W9	1.248048596796969e-06
D3S1D6	1.2722272342370205e-06
D3L1S2	7.11168880886524e-07
L1K7D1	1.2441064608928066e-06
D2S1D6	1.2365769261123865e-06
W5K4D3	1.2909464931464266e-06
L10D1S1	9.179212365798677e-07
W8S1L6	1.2355694848612679e-06
L2K3D7	1.2871358701808318e-06
L8S2D3	9.564637588439975e-07
K3D2L2	9.708697604174154e-07
D5K3L1	1.074932238455472e-06
K3dD2	1.2721523380975297e-06
W4K4D2	1.2748264213308768e-06
L1S1W9	1.1052132832338682e-06
W4D1W8	1.2363793288000634e-06
L1S3D1	2.5802194204469087e-07
D4dS2	1.1908901875159385e-06
W6D2W6	1.1218744727795263e-06
D2L5D4	1.2021807519305195e-06
L2D5K3	1.0276733805686574e-06
W6S2D2	1.070390442152646e-06
W8S1L4	1.0073066893604139e-06
dD4K4	1.130717487949058e-06
L10D2L2	1.0917737505445462e-06
S1L8S1	6.3414901081587e-07
D1W4D6	1.2105986347095799e-06
L7D2S2	1.089544366104365e-06
L1D5L4	1.1992021792559192e-06
D1S1D11	1.1639612086538197e-06
W8S1D6	1.2238359602439762e-06
S2L2D4	9.830052581971954e-07
L1K4D7	1.2334384091869376e-06
L8D4L2	1.1523665389283298e-06
L5D2W5	1.09446929051325e-06
D2W8D1	1.1609247821969475e-06
W5D1K3	9.628780905067826e-07
D2L9D2	1.2052820399321433e-06
S1W7D3	1.0890629902641854e-06
W4L1D1	8.735188437606592e-07
S1D2d	9.373738372549109e-07
D2W6d	1.1150995080356396e-06
D2L5S1	6.90109603644776e-07
L9D4L1	1.1074013132025287e-06
S4D1L1	4.410066029945754e-07
L11D1L3	1.1466753531894957e-06
S1D3d	1.0870066527711605e-06
L3D1L11	1.1833380617499838e-06
L4S1L8	1.1798582005993956e-06
W4L3D4	1.1715136498909455e-06
dS1L4	9.75658622084276e-07
W4D4W6	1.1445641441383363e-06
L8S2D1	8.5790280076967e-07
D2L4d	1.133740693256542e-06
dK3D2	1.1868372690759458e-06
L5K3L2	1.0011753662342642e-06
L2dS3	1.1380456315519089e-06
W5D2S3	1.1055743745035836e-06
W5dS1	1.058464977539223e-06
L7K3D4	1.1688627260389013e-06
W7D1L6	1.1489702851703197e-06
W4L2D4	1.1340556255135946e-06
L2K4S3	1.1597012923981325e-06
D3L3D7	1.154794083097813e-06
L5S1L8	1.1532523145357465e-06
D1K3L4	8.624174916607688e-07
D1L9D2	1.1398192584339192e-06
D4L4D1	1.0415730660423235e-06
D6K3L1	1.077862392790176e-06
dW4D1	1.1070967538292585e-06
S1D5d	9.62925547013599e-07
D7S1W5	1.0565992798699113e-06
W6D3W6	1.074600985151232e-06
K3K3L1	7.944959484009626e-07
L6D1S3	1.090222653151329e-06
L1W9D1	1.122455097297876e-06
L4D1L8	1.1370326299169174e-06
W6D1W7	1.1270715876559844e-06
D2L7D3	1.1349956344449758e-06
D4S1D5	9.65960940795827e-07
L12S1D2	1.0931868802758784e-06
W6D1L7	1.1344903638251814e-06
L7S1D5	1.0768669403535204e-06
L5S1D6	1.1414159898833229e-06
L1K6D2	1.1433056910511173e-06
L6S1L8	1.1253554375719595e-06
D2L3S2	8.004653997887508e-07
L1D2L10	1.1052308086920183e-06
S1L1K4	1.3048467345434884e-07
S1L1D6	1.0411719265849875e-06
D3W5D4	1.1215067191820542e-06
W5D2W6	1.0434301155633518e-06
D2dL4	1.1210838826431603e-06
L1D5W4	1.103033222258248e-06
D5S1W5	1.0180586233156322e-06
D3S2D3	9.255243376085686e-07
D1L5D5	9.455773950862797e-07
D2K3L3	1.0484426551939505e-06
D1W5D5	1.038829203507565e-06
W5S3D3	1.0767174395353992e-06
L5D3W5	1.0647240485848785e-06
D1K4S2	9.72038157882852e-07
W7D1S3	1.0810146620993853e-06
D1K4L2	8.21881031867605e-07
L7D1W6	1.0590288062807173e-06
L1D8S2	1.0874833990619058e-06
L10D2S1	6.396535110039806e-07
L4D3L5	1.056846385883611e-06
D6L2S2	7.944988734943951e-07
W4D1L9	1.100072682027794e-06
S1D6L1	7.315371211700334e-07
L2K5D2	1.1176176673446352e-06
W6D2L5	1.0024118861948604e-06
K4S1D2	9.89349341533617e-07
D1L4K3	2.625981085610609e-07
W5D3L5	1.0630298939458221e-06
W6L2D1	1.0747745367890438e-06
S1K4K4	6.15807058941369e-07
W4K4D1	1.0983518807447724e-06
W7D4W4	1.0332847328064552e-06
D5S1d	1.070613394470118e-06
D4L4D4	1.0359477414716406e-06
L7S1D6	1.0972348543397151e-06
W6S3D4	1.0203616885673922e-06
dW5D2	1.1010601184286953e-06
W8D2W4	9.885786092165507e-07
L2K3L5	9.70767235100917e-07
L2D2L10	1.0806875156579439e-06
W5D2L5	1.0143514946330322e-06
D2L3D7	1.078475764050814e-06
L9D1S2	1.040701046238461e-06
D6L1d	9.602413951670635e-07
K3L1D4	9.508602699662945e-07
W6D4L4	1.013477132423583e-06
L3D5S1	9.752263059502856e-07
S3D3L3	9.926314624981877e-07
D3L3K3	6.033526872182257e-07
W10S1D1	8.397357668934931e-07
dD1W7	1.0767161397467019e-06
L6D2W5	9.495512818959937e-07
W4D2K4	8.650293294295615e-07
L8S1L4	8.696746394858714e-07
W5D4L4	1.0297527199848105e-06
L4D2S3	9.677495346387916e-07
L2D1S3	8.402347052915011e-07
W10D3S1	6.924649846697013e-07
S1L9S1	5.674199478549656e-07
D3S1L8	1.0525026466130508e-06
L2K4D5	1.0843897478462644e-06
L8K3D2	1.0730129097468235e-06
L9D3S2	9.802858873376294e-07
D6S1W6	1.0106864128634922e-06
L3D3W8	1.057381635878913e-06
W8D1W5	1.026289348914207e-06
W7S3D3	9.975058522413403e-07
L9S2D3	8.387795893808168e-07
W5D6L1	1.0038659660149478e-06
L4S1D6	1.0524574483085077e-06
D7W4D2	1.0277644679161192e-06
D3W7D1	1.0338466378738583e-06
L4K3D5	1.0487271422221967e-06
D3K3S1	7.227659222664516e-07
D8S1L1	5.525204616057347e-07
L3S1L11	1.0389902097711541e-06
L8S1L5	9.348915659864e-07
L4K3d	9.926549215049675e-07
S1L7D3	9.75692782508592e-07
D7K3L1	9.649476469663004e-07
W4S1D9	1.044946940887723e-06
L6D4S2	9.509689440632979e-07
D7L1d	9.234323172811291e-07
W4D3L7	1.0236904942494265e-06
W6D6L2	9.736337950371822e-07
S1W8D1	8.407783919622003e-07
L8S1L6	1.0029491675670108e-06
L1D6L5	1.0311573658765266e-06
W5S2D2	9.144309608563282e-07
dS1L6	1.012521230931314e-06
L2D3W8	1.0270027358893108e-06
K4S1D4	9.62708273395267e-07
K4D1L3	9.5472679957269e-07
W6D4W5	9.788619418205227e-07
W8K3D3	1.0230060720757897e-06
L6K4D1	1.029520338646217e-06
W8D2S2	9.344166343157735e-07
D5L3D4	9.749043980960464e-07
D1dS2	8.69889616794044e-07
L2D6K3	9.007340554452132e-07
S2L3D1	3.4427466439269144e-07
W4L2D3	9.939257235635534e-07
W10D1L1	9.032192071114076e-07
L9D1L4	9.539868877120242e-07
L1K4W4	9.854508659052543e-07
K3S1D3	6.006485886353944e-07
D2W5d	9.769097304970676e-07
L7S1L7	1.001323624683558e-06
L1S2d	8.186577127663162e-07
L1D1L12	9.575954743457521e-07
W4K4D4	1.0235809510893568e-06
K3dD3	1.0178078986226176e-06
W4D5L3	9.939325119265382e-07
D3W5d	9.846214628755684e-07
L2S1K4	5.277114235475898e-07
L2D9L2	1.001538313379294e-06
D4L1K3	2.550076249750831e-07
L10K3D1	9.78068277208029e-07
D4W4d	9.391248738669742e-07
L4K4L1	9.314384626941905e-07
S2L3D4	8.747336864417048e-07
K3K3D2	9.881422455548986e-07
W6L3D3	9.935908850592444e-07
L4D1S3	9.31434547632721e-07
L3K4L2	9.729623299177804e-07
D2W8D3	9.895589828819772e-07
D2S1W7	8.987182519052768e-07
D4L3S2	7.858953918123169e-07
L9D4S1	7.5388313275782e-07
D2S1K3	1.7909678754814154e-07
D1W6D6	9.506472614064084e-07
dL1d	7.415466224941257e-07
L2S3D3	9.445817459106304e-07
K3dD4	9.85515389338701e-07
D2K4D2	9.92618979517573e-07
D1K4d	9.7132206161902e-07
D2L2S2	4.829226524119042e-07
L8D3S2	8.973294383435452e-07
W8S1D5	9.295220056782402e-07
W10S1D3	8.344997746864608e-07
D2L8D1	9.327711722261154e-07
L10D4L1	8.913644772555152e-07
W6D7L1	8.971855708453408e-07
L7D3W4	9.082528616382669e-07
L7D2W4	8.588091371036578e-07
K4S1D3	8.277850195879987e-07
W4S1K4	3.9367019143192307e-07
L4D3K3	7.20101046024214e-07
L8K3D3	9.71887077409696e-07
L10D1W4	9.089227481368464e-07
K4S1D1	5.165288038636343e-07
W7S1D7	9.698999054588932e-07
W10S1L3	6.950379828964954e-07
L2S1D9	9.810678397905491e-07
D4K3L3	9.415178822353792e-07
D6L2d	7.921791453233701e-07
L12D1L1	8.785603660163918e-07
S1L6D2	9.123319022124123e-07
W10S1L1	3.26746705488129e-07
W4W4D3	9.586222335251607e-07
W9D2S1	6.638122575086947e-07
D1S1L12	4.40879454890337e-07
W9D3L3	9.240615311415533e-07
L4D2W7	9.1613021445945e-07
L1S1D11	9.772223549746322e-07
L3S1D8	9.743416441681655e-07
D1S3D3	4.4826906862117477e-07
K3D1W4	8.425571101511178e-07
L5D2L5	8.436979458322219e-07
S1L8D1	8.494064545446607e-07
L2K4W4	9.378273396078759e-07
L13D1L1	8.365989518448847e-07
K5D1L3	9.032330526866806e-07
L6S2D4	7.925707015077868e-07
L7dL1	9.009074978256242e-07
W9D3L2	9.199052513876079e-07
L6D2S3	8.181806528800074e-07
D3K4L2	9.556611688720797e-07
W5D4W5	9.298299867081737e-07
D7S1d	9.318947569747136e-07
L2D2S3	8.418343803812372e-07
S1D4d	8.85106361727045e-07
L1D3L9	9.383818495878e-07
S1L6D3	8.679166924613557e-07
W6L1D1	9.201682047326191e-07
dK3D4	9.397066921121781e-07
L1S2D5	8.12406759641002e-07
W8K3D2	9.47916816844492e-07
L1S2D2	2.9901719316139214e-07
L2K3S2	7.955052098768462e-07
dS1W7	9.164947323435765e-07
L5D3S3	8.835803548998045e-07
W8S2D1	6.968633470714341e-07
L4D1W8	9.2439523706333e-07
D5S1D1	7.558536242691091e-07
W6dS1	8.183401590709703e-07
L4dW4	9.0490356252601e-07
D3K4L3	9.415604149807376e-07
L5S1W8	9.200738471000156e-07
L2K3S1	3.448748090877509e-07
L4S1W8	9.133580449790738e-07
L7S1W7	9.009224386160648e-07
W4L3D1	8.865213348641958e-07
W4D2W8	9.013744942057886e-07
L1S1L11	8.570138131398838e-07
D7W4D3	8.943193706710193e-07
L6D4W4	8.648338953223979e-07
L4D1L9	9.113903831219656e-07
L2K3K4	7.099562009787702e-07
L5D2K3	5.115951454642918e-07
D3dL4	9.279885210055646e-07
K4K4L3	9.298670501920561e-07
S1D6S1	4.6012615461954695e-07
W4S2d	7.948079445968895e-07
D2S1D7	9.041018356102745e-07
W6D3L5	8.630487090025952e-07
L8D1W5	8.740677714390696e-07
D9S1L1	4.842183540055756e-07
W4S3D4	8.627158241611023e-07
K5L1D3	8.812419491850526e-07
D4W6D1	7.907972658254985e-07
L7D1S3	8.721832222189899e-07
L13S1D1	7.712228095946809e-07
D7S1D4	8.518557819181937e-07
S1L2D2	1.8563931583865075e-07
L6S1W8	8.885618777297955e-07
S3D3L1	6.153276183638417e-07
